model,outcome,event,horizon,beta,block_length,draws,seed,multiplier_se,critical90,critical95,sim90_low,sim90_high,sim95_low,sim95_high
joint,lwti,military_conflict,3,-0.00418722137985,1,1999,20260920,0.0518377498346,2.56489766088,2.78256615472,-0.137145744676,0.128771301916,-0.148429189606,0.140054746847
joint,lwti,military_conflict,4,-0.00145035323139,1,1999,20260920,0.0450197011262,2.56489766088,2.78256615472,-0.116921279343,0.114020572881,-0.12672064988,0.123819943418
joint,lwti,military_conflict,5,0.0102142017613,1,1999,20260920,0.0428545840143,2.56489766088,2.78256615472,-0.0997034205349,0.120131824058,-0.109031513291,0.129459916814
joint,lwti,military_conflict,6,-0.0521025143005,1,1999,20260920,0.0402621952066,2.56489766088,2.78256615472,-0.155370924608,0.0511658960066,-0.164134735997,0.0599297073959
joint,lwti,military_conflict,7,-0.0416245230653,1,1999,20260920,0.0393255013201,2.56489766088,2.78256615472,-0.142490409414,0.0592413632834,-0.151050332056,0.0678012859252
joint,lwti,military_conflict,8,-0.0540172503949,1,1999,20260920,0.0475860971955,2.56489766088,2.78256615472,-0.176070719782,0.0680362189922,-0.186428713886,0.0783942130964
joint,lwti,military_conflict,9,-0.037204326383,1,1999,20260920,0.0505341781139,2.56489766088,2.78256615472,-0.166819321622,0.0924106688557,-0.177819020059,0.103410367293
joint,lwti,military_conflict,10,-0.0202411014807,1,1999,20260920,0.0508651207934,2.56489766088,2.78256615472,-0.150704930824,0.110222727863,-0.161776665056,0.121294462095
joint,lwti,military_conflict,11,-0.000485649617212,1,1999,20260920,0.0517674586447,2.56489766088,2.78256615472,-0.133263883205,0.13229258397,-0.144532027958,0.143560728723
joint,lwti,military_conflict,12,-0.0163787099009,1,1999,20260920,0.0495625677644,2.56489766088,2.78256615472,-0.143501624027,0.110744204225,-0.154289833503,0.121532413701
joint,lwti,military_conflict,13,-0.0244596484747,1,1999,20260920,0.0547720738695,2.56489766088,2.78256615472,-0.164944412624,0.116025115675,-0.176866567448,0.127947270498
joint,lwti,military_conflict,14,0.014864094213,1,1999,20260920,0.0568218275486,2.56489766088,2.78256615472,-0.130878078353,0.160606266779,-0.143246399973,0.172974588399
joint,lwti,military_conflict,15,0.00216182795746,1,1999,20260920,0.0559310617084,2.56489766088,2.78256615472,-0.141295621389,0.145619277304,-0.15347005135,0.157793707265
joint,lwti,military_conflict,16,-0.0274935117096,1,1999,20260920,0.0585201233176,2.56489766088,2.78256615472,-0.177591639121,0.122604615702,-0.190329626223,0.135342602804
joint,lwti,military_conflict,17,-0.00650403823748,1,1999,20260920,0.0563781524225,2.56489766088,2.78256615472,-0.15110822951,0.138100153036,-0.163379977034,0.150371900559
joint,lwti,military_conflict,18,-0.0229902903455,1,1999,20260920,0.0585869564855,2.56489766088,2.78256615472,-0.173259837993,0.127279257302,-0.18601237257,0.140031791879
joint,lwti,military_conflict,19,-0.0120148394005,1,1999,20260920,0.0629191167544,2.56489766088,2.78256615472,-0.173395934788,0.149366255987,-0.187091444166,0.163061765365
joint,lwti,military_conflict,20,0.0193225318761,1,1999,20260920,0.0653331393447,2.56489766088,2.78256615472,-0.148250284407,0.186895348159,-0.162471250446,0.201116314198
joint,lwti,military_conflict,21,0.00879373366935,1,1999,20260920,0.0638786702788,2.56489766088,2.78256615472,-0.155048518309,0.172635985647,-0.168952892257,0.186540359595
joint,lwti,military_conflict,22,0.000377550935077,1,1999,20260920,0.0638109531515,2.56489766088,2.78256615472,-0.163291013542,0.164046115412,-0.177180647604,0.177935749475
joint,lwti,military_conflict,23,-0.0146624095741,1,1999,20260920,0.0626789800744,2.56489766088,2.78256615472,-0.175427578953,0.146102759805,-0.189070818141,0.159745998993
joint,lwti,military_conflict,24,-0.0161406549078,1,1999,20260920,0.0624951074511,2.56489766088,2.78256615472,-0.176434209825,0.14415290001,-0.190037425737,0.157756115921
joint,lwti,military_conflict,25,0.00402295322294,1,1999,20260920,0.0652474212829,2.56489766088,2.78256615472,-0.163330005004,0.17137591145,-0.177532312921,0.185578219367
joint,lwti,military_conflict,26,-0.00907702154122,1,1999,20260920,0.0646582316084,2.56489766088,2.78256615472,-0.17491876855,0.156764725468,-0.188992828439,0.170838785356
joint,lwti,military_conflict,27,-0.0179820181038,1,1999,20260920,0.0645674625889,2.56489766088,2.78256615472,-0.183590951867,0.147626915659,-0.197645254199,0.161681217992
joint,lwti,military_conflict,28,-0.0234012788619,1,1999,20260920,0.0670320877052,2.56489766088,2.78256615472,-0.195331723821,0.148529166097,-0.20992249739,0.163119939667
joint,lwti,military_conflict,29,-0.0103773016298,1,1999,20260920,0.0712080038479,2.56489766088,2.78256615472,-0.193018544135,0.172263940875,-0.208518283082,0.187763679822
joint,lwti,military_conflict,30,-0.0282454278638,1,1999,20260920,0.0693168099828,2.56489766088,2.78256615472,-0.206035951648,0.14954509592,-0.221124037275,0.164633181547
joint,lwti,military_conflict,31,-0.0184446128937,1,1999,20260920,0.0675512574592,2.56489766088,2.78256615472,-0.19170667514,0.154817449353,-0.206410455608,0.169521229821
joint,lwti,military_conflict,32,-0.0432176735138,1,1999,20260920,0.0667920234341,2.56489766088,2.78256615472,-0.214532378185,0.128097031158,-0.229070897326,0.142635550299
joint,lwti,military_conflict,33,-0.0382980260637,1,1999,20260920,0.0678048667789,2.56489766088,2.78256615472,-0.212210570261,0.135614518134,-0.226969553488,0.15037350136
joint,lwti,military_conflict,34,-0.0125805378032,1,1999,20260920,0.0736135200746,2.56489766088,2.78256615472,-0.201391683251,0.176230607645,-0.217415027292,0.192253951686
joint,lwti,military_conflict,35,-0.0210003740372,1,1999,20260920,0.0839309621405,2.56489766088,2.78256615472,-0.236274702506,0.194273954432,-0.254543828622,0.212543080548
joint,lwti,military_conflict,36,-0.028209309761,1,1999,20260920,0.0894862358984,2.56489766088,2.78256615472,-0.257732346898,0.201313727376,-0.277210681085,0.220792061563
joint,lwti,military_conflict,37,-0.0121654889487,1,1999,20260920,0.0912816020831,2.56489766088,2.78256615472,-0.246293456613,0.221962478715,-0.266162585453,0.241831607556
joint,lwti,military_conflict,38,-0.045311413234,1,1999,20260920,0.0879347070293,2.56489766088,2.78256615472,-0.270854937603,0.180232111135,-0.289995552839,0.199372726371
joint,lwti,military_conflict,39,-0.0254031774777,1,1999,20260920,0.0863592287011,2.56489766088,2.78256615472,-0.246905761168,0.196099406213,-0.265703444409,0.214897089453
joint,lwti,military_conflict,40,-0.0270573214645,1,1999,20260920,0.0884163294861,2.56489766088,2.78256615472,-0.253836158147,0.199721515218,-0.273081607417,0.218966964488
joint,lwti,military_conflict,41,-0.00951882063168,1,1999,20260920,0.0890772076862,2.56489766088,2.78256615472,-0.237992742263,0.218955101,-0.257382043896,0.238344402632
joint,lwti,military_conflict,42,0.00581383584724,1,1999,20260920,0.0911606836703,2.56489766088,2.78256615472,-0.228003988463,0.239631660157,-0.247846797174,0.259474468869
joint,lwti,military_conflict,43,-0.0157084125574,1,1999,20260920,0.096353262055,2.56489766088,2.78256615472,-0.26284466902,0.231427843905,-0.283817738448,0.252400913333
joint,lwti,military_conflict,44,0.00303815903112,1,1999,20260920,0.102731309527,2.56489766088,2.78256615472,-0.260457136472,0.266533454535,-0.282818505887,0.288894823949
joint,lwti,military_conflict,45,0.0291457648632,1,1999,20260920,0.101960492525,2.56489766088,2.78256615472,-0.232372463917,0.290663993643,-0.254566050756,0.312857580483
joint,lwti,military_conflict,46,0.0409507871305,1,1999,20260920,0.0982436923872,2.56489766088,2.78256615472,-0.211034229669,0.29293580393,-0.23241878622,0.314320360481
joint,lwti,military_conflict,47,0.0198897612362,1,1999,20260920,0.0814737108444,2.56489766088,2.78256615472,-0.189081969132,0.228861491604,-0.206816229058,0.246595751531
joint,lwti,military_conflict,48,0.0179249981484,1,1999,20260920,0.0719012773677,2.56489766088,2.78256615472,-0.166494419986,0.202344416283,-0.182145062736,0.217995059032
joint,lwti,diplomatic_tension,0,0.0354198250985,1,1999,20260920,0.032507822915,2.67057370328,2.8776357144,-0.0513947119292,0.122234362126,-0.0581258471189,0.128965497316
joint,lwti,diplomatic_tension,1,0.00864217662063,1,1999,20260920,0.0548494582217,2.67057370328,2.8776357144,-0.137837344146,0.155121697387,-0.149194583273,0.166478936515
joint,lwti,diplomatic_tension,2,-0.0316305644107,1,1999,20260920,0.068578440531,2.67057370328,2.8776357144,-0.214774344305,0.151513215484,-0.22897433412,0.165713205299
joint,lwti,diplomatic_tension,3,-0.033988715189,1,1999,20260920,0.0740035719338,2.67057370328,2.8776357144,-0.231620708344,0.163643277966,-0.246944036779,0.178966606401
joint,lwti,diplomatic_tension,4,0.0215776523904,1,1999,20260920,0.0722999247981,2.67057370328,2.8776357144,-0.171504625525,0.214659930306,-0.186475193357,0.229630498138
joint,lwti,diplomatic_tension,5,0.00654618435863,1,1999,20260920,0.0670439878307,2.67057370328,2.8776357144,-0.172499726505,0.185592095223,-0.186381989459,0.199474358176
joint,lwti,diplomatic_tension,6,-0.0337572411868,1,1999,20260920,0.0693498759596,2.67057370328,2.8776357144,-0.21896119625,0.151446713877,-0.233320921037,0.165806438663
joint,lwti,diplomatic_tension,7,-0.0417756428727,1,1999,20260920,0.0844485450105,2.67057370328,2.8776357144,-0.267301706458,0.183750420713,-0.284787792024,0.201236506278
joint,lwti,diplomatic_tension,8,-0.156280762704,1,1999,20260920,0.0948058928808,2.67057370328,2.8776357144,-0.409466887147,0.0969053617403,-0.429097585993,0.116536060586
joint,lwti,diplomatic_tension,9,-0.158295683699,1,1999,20260920,0.0780513178606,2.67057370328,2.8776357144,-0.366737480684,0.0501461132861,-0.382898943531,0.0663075761324
joint,lwti,diplomatic_tension,10,-0.169357286077,1,1999,20260920,0.0809241516323,2.67057370328,2.8776357144,-0.385471197387,0.0467566252331,-0.402227514971,0.0635129428177
joint,lwti,diplomatic_tension,11,-0.169823933642,1,1999,20260920,0.0803852489252,2.67057370328,2.8776357144,-0.384498665553,0.04485079827,-0.40114339686,0.0614955295763
joint,lwti,diplomatic_tension,12,-0.187825957335,1,1999,20260920,0.0826094585581,2.67057370328,2.8776357144,-0.408440605003,0.0327886903326,-0.425545885629,0.0498939709586
joint,lwti,diplomatic_tension,13,-0.174578553488,1,1999,20260920,0.0894735606395,2.67057370328,2.8776357144,-0.413524291671,0.064367184695,-0.432050867078,0.0828937601025
joint,lwti,diplomatic_tension,14,-0.143243521999,1,1999,20260920,0.0923042539437,2.67057370328,2.8776357144,-0.389748835283,0.103261791284,-0.408861539738,0.12237449574
joint,lwti,diplomatic_tension,15,-0.172880903807,1,1999,20260920,0.0946833896334,2.67057370328,2.8776357144,-0.425739874299,0.079978066686,-0.445345207376,0.0995833997626
joint,lwti,diplomatic_tension,16,-0.20366099151,1,1999,20260920,0.107123544157,2.67057370328,2.8776357144,-0.489742311539,0.0824203285189,-0.511923528029,0.10460154501
joint,lwti,diplomatic_tension,17,-0.189941742711,1,1999,20260920,0.111597843574,2.67057370328,2.8776357144,-0.487972009102,0.10808852368,-0.511079683029,0.131196197607
joint,lwti,diplomatic_tension,18,-0.224880168033,1,1999,20260920,0.111370097044,2.67057370328,2.8776357144,-0.522302220533,0.0725418844657,-0.545362736805,0.0956024007376
joint,lwti,diplomatic_tension,19,-0.202674415163,1,1999,20260920,0.109939230154,2.67057370328,2.8776357144,-0.496275232171,0.0909264018455,-0.519039470267,0.113690639941
joint,lwti,diplomatic_tension,20,-0.133099281763,1,1999,20260920,0.127241317541,2.67057370328,2.8776357144,-0.472906598359,0.206708034832,-0.499253441465,0.233054877939
joint,lwti,diplomatic_tension,21,-0.194449772573,1,1999,20260920,0.105873356185,2.67057370328,2.8776357144,-0.477192373479,0.0882928283329,-0.499114723534,0.110215178388
joint,lwti,diplomatic_tension,22,-0.24903659518,1,1999,20260920,0.0980284302892,2.67057370328,2.8776357144,-0.510828743284,0.0127555529248,-0.531126707206,0.0330535168468
joint,lwti,diplomatic_tension,23,-0.311448142101,1,1999,20260920,0.107412082434,2.67057370328,2.8776357144,-0.598300024866,-0.0245962593368,-0.620540986673,-0.00235529753008
joint,lwti,diplomatic_tension,24,-0.309666592153,1,1999,20260920,0.100473300197,2.67057370328,2.8776357144,-0.577987945543,-0.041345238764,-0.598792149145,-0.0205410351619
joint,lwti,diplomatic_tension,25,-0.325646742153,1,1999,20260920,0.109141161435,2.67057370328,2.8776357144,-0.617116257826,-0.0341772264801,-0.639715246208,-0.0115782380982
joint,lwti,diplomatic_tension,26,-0.303879859438,1,1999,20260920,0.103481450543,2.67057370328,2.8776357144,-0.580234700036,-0.0275250188411,-0.601661777298,-0.00609794157872
joint,lwti,diplomatic_tension,27,-0.270166216799,1,1999,20260920,0.100433633687,2.67057370328,2.8776357144,-0.538381637848,-0.00195079575033,-0.559177628023,0.0188451944243
joint,lwti,diplomatic_tension,28,-0.247577713598,1,1999,20260920,0.100769731778,2.67057370328,2.8776357144,-0.516690709372,0.0215352821751,-0.537556292693,0.0424008654964
joint,lwti,diplomatic_tension,29,-0.219600066179,1,1999,20260920,0.103595380829,2.67057370328,2.8776357144,-0.496259166003,0.0570590336451,-0.517709833899,0.0785097015416
joint,lwti,diplomatic_tension,30,-0.227435709025,1,1999,20260920,0.104331589771,2.67057370328,2.8776357144,-0.50606090909,0.0511894910394,-0.527664017891,0.0727925998401
joint,lwti,diplomatic_tension,31,-0.168813206968,1,1999,20260920,0.110162906166,2.67057370328,2.8776357144,-0.463011367251,0.125384953315,-0.485821920152,0.148195506216
joint,lwti,diplomatic_tension,32,-0.151540534444,1,1999,20260920,0.112278033857,2.67057370328,2.8776357144,-0.451387299118,0.14830623023,-0.474635814612,0.171554745724
joint,lwti,diplomatic_tension,33,-0.152979933546,1,1999,20260920,0.109951592808,2.67057370328,2.8776357144,-0.446613765935,0.140653898842,-0.469380563867,0.163420696774
joint,lwti,diplomatic_tension,34,-0.169671075089,1,1999,20260920,0.114642109223,2.67057370328,2.8776357144,-0.475831277269,0.136489127091,-0.499569302963,0.160227152785
joint,lwti,diplomatic_tension,35,-0.233942494616,1,1999,20260920,0.117760357042,2.67057370328,2.8776357144,-0.548430207423,0.0805452181903,-0.572813903781,0.104928914549
joint,lwti,diplomatic_tension,36,-0.18434777022,1,1999,20260920,0.114112434849,2.67057370328,2.8776357144,-0.489093437947,0.120397897507,-0.5127217882,0.14402624776
joint,lwti,diplomatic_tension,37,-0.105731201419,1,1999,20260920,0.120143450494,2.67057370328,2.8776357144,-0.42658314093,0.215120738092,-0.451460285411,0.239997882573
joint,lwti,diplomatic_tension,38,-0.172572759788,1,1999,20260920,0.11987971993,2.67057370328,2.8776357144,-0.49272038739,0.147574867815,-0.517542923291,0.172397403715
joint,lwti,diplomatic_tension,39,-0.200256011425,1,1999,20260920,0.127889690293,2.67057370328,2.8776357144,-0.541794855243,0.141282832392,-0.568275951716,0.167763928865
joint,lwti,diplomatic_tension,40,-0.22260662903,1,1999,20260920,0.135921855737,2.67057370328,2.8776357144,-0.585595962664,0.140382704605,-0.613740215467,0.168526957408
joint,lwti,diplomatic_tension,41,-0.197437821917,1,1999,20260920,0.136549135329,2.67057370328,2.8776357144,-0.562102351932,0.167226708097,-0.590376490509,0.195500846674
joint,lwti,diplomatic_tension,42,-0.162686088486,1,1999,20260920,0.135336320667,2.67057370328,2.8776357144,-0.52411170756,0.198739530588,-0.552134718294,0.226762541322
joint,lwti,diplomatic_tension,43,-0.174563010842,1,1999,20260920,0.141031066934,2.67057370328,2.8776357144,-0.551196869541,0.202070847857,-0.58039904589,0.231273024205
joint,lwti,diplomatic_tension,44,-0.140294438558,1,1999,20260920,0.143653583405,2.67057370328,2.8776357144,-0.523931920783,0.243343043667,-0.553677120666,0.273088243551
joint,lwti,diplomatic_tension,45,-0.149428764752,1,1999,20260920,0.13696771163,2.67057370328,2.8776357144,-0.51521113363,0.216353604125,-0.543571943457,0.244714413953
joint,lwti,diplomatic_tension,46,-0.135466468826,1,1999,20260920,0.138921930896,2.67057370328,2.8776357144,-0.506467724286,0.235534786634,-0.535233178685,0.264300241033
joint,lwti,diplomatic_tension,47,-0.199444709831,1,1999,20260920,0.123704893493,2.67057370328,2.8776357144,-0.529807745361,0.1309183257,-0.555422329392,0.156532909731
joint,lwti,diplomatic_tension,48,-0.209689289131,1,1999,20260920,0.117343854069,2.67057370328,2.8776357144,-0.523064700051,0.103686121789,-0.547362154466,0.127983576205
joint,lwti,nuclear_threat,0,0.0304570180382,1,1999,20260920,0.0158599264359,2.6338897306,2.86474568846,-0.0113162793294,0.0722303154058,-0.0149776378384,0.0758916739148
joint,lwti,nuclear_threat,1,0.0381118142352,1,1999,20260920,0.026060945796,2.6338897306,2.86474568846,-0.0305298432665,0.106753471737,-0.0365461678711,0.112769796342
joint,lwti,nuclear_threat,2,0.0349155627615,1,1999,20260920,0.0274056163402,2.6338897306,2.86474568846,-0.0372678086776,0.107098934201,-0.0435945584886,0.113425684012
joint,lwti,nuclear_threat,3,0.0279867880478,1,1999,20260920,0.0299606526994,2.6338897306,2.86474568846,-0.0509262674191,0.106899843515,-0.0578428625962,0.113816438692
joint,lwti,nuclear_threat,4,0.0500072859611,1,1999,20260920,0.0310843426234,2.6338897306,2.86474568846,-0.0318654448572,0.131880016779,-0.0390414505481,0.13905602247
joint,lwti,nuclear_threat,5,0.0564969991526,1,1999,20260920,0.036299524144,2.6338897306,2.86474568846,-0.0391119447158,0.152105943021,-0.0474919061321,0.160485904437
joint,lwti,nuclear_threat,6,0.055999827313,1,1999,20260920,0.0426534106289,2.6338897306,2.86474568846,-0.0563445529175,0.168344207543,-0.0661913468845,0.17819100151
joint,lwti,nuclear_threat,7,0.0356735272326,1,1999,20260920,0.0467256795663,2.6338897306,2.86474568846,-0.0873967603323,0.158743814797,-0.0981836618454,0.169530716311
joint,lwti,nuclear_threat,8,0.0480807602546,1,1999,20260920,0.0453878043434,2.6338897306,2.86474568846,-0.0714657114999,0.167627232009,-0.081943756547,0.178105277056
joint,lwti,nuclear_threat,9,0.042902751142,1,1999,20260920,0.0475564296421,2.6338897306,2.86474568846,-0.0823556405163,0.1681611428,-0.0933343256339,0.179139827918
joint,lwti,nuclear_threat,10,0.0484205651176,1,1999,20260920,0.0436914457983,2.6338897306,2.86474568846,-0.0666578852855,0.163499015521,-0.0767443158558,0.173585446091
joint,lwti,nuclear_threat,11,0.0969988931502,1,1999,20260920,0.043941134963,2.6338897306,2.86474568846,-0.0187372109796,0.21273499728,-0.0288812837811,0.222879070081
joint,lwti,nuclear_threat,12,0.0926260778176,1,1999,20260920,0.0430751466963,2.6338897306,2.86474568846,-0.0208291087099,0.206081264345,-0.0307732629606,0.216025418596
joint,lwti,nuclear_threat,13,0.09127084859,1,1999,20260920,0.0419782662768,2.6338897306,2.86474568846,-0.0192952758648,0.201836973045,-0.0289862087356,0.211527905916
joint,lwti,nuclear_threat,14,0.095365384611,1,1999,20260920,0.0411571988799,2.6338897306,2.86474568846,-0.0130381388589,0.203768908081,-0.0225395234293,0.213270292651
joint,lwti,nuclear_threat,15,0.0973837892786,1,1999,20260920,0.0406787339689,2.6338897306,2.86474568846,-0.00975951037568,0.204527088933,-0.0191504384707,0.213918017028
joint,lwti,nuclear_threat,16,0.102649593864,1,1999,20260920,0.0422753581013,2.6338897306,2.86474568846,-0.00869903769661,0.213998225424,-0.0184585559851,0.223757743712
joint,lwti,nuclear_threat,17,0.108692262608,1,1999,20260920,0.0427264709333,2.6338897306,2.86474568846,-0.00384455040806,0.221229075624,-0.0137082107815,0.231092735997
joint,lwti,nuclear_threat,18,0.13610033461,1,1999,20260920,0.0414660171357,2.6338897306,2.86474568846,0.0268834179077,0.245317251313,0.017310740803,0.254889928417
joint,lwti,nuclear_threat,19,0.150852234854,1,1999,20260920,0.0411510389027,2.6338897306,2.86474568846,0.0424649360845,0.259239533623,0.0329649735815,0.268739496126
joint,lwti,nuclear_threat,20,0.152254662129,1,1999,20260920,0.0442869792121,2.6338897306,2.86474568846,0.035607642383,0.268901681875,0.0253837293761,0.279125594882
joint,lwti,nuclear_threat,21,0.135139326096,1,1999,20260920,0.0433210336498,2.6338897306,2.86474568846,0.0210365004471,0.249242151745,0.0110355817282,0.259243070464
joint,lwti,nuclear_threat,22,0.138027489008,1,1999,20260920,0.0442270636882,2.6338897306,2.86474568846,0.0215382801453,0.254516697871,0.0113281989941,0.264726779022
joint,lwti,nuclear_threat,23,0.119897391021,1,1999,20260920,0.0441869253362,2.6338897306,2.86474568846,0.00351390215136,0.236280879891,-0.00668691282218,0.246481694864
joint,lwti,nuclear_threat,24,0.106967260478,1,1999,20260920,0.0440191167715,2.6338897306,2.86474568846,-0.00897423913646,0.222908760092,-0.0191363145031,0.233070835459
joint,lwti,nuclear_threat,25,0.124418727905,1,1999,20260920,0.0478971507687,2.6338897306,2.86474568846,-0.00173708562929,0.25057454144,-0.0127944282489,0.261631884059
joint,lwti,nuclear_threat,26,0.104887009031,1,1999,20260920,0.0541883922484,2.6338897306,2.86474568846,-0.0378392408292,0.247613258892,-0.0503489540269,0.26012297209
joint,lwti,nuclear_threat,27,0.0795119262499,1,1999,20260920,0.0562995463288,2.6338897306,2.86474568846,-0.0687748706629,0.227798723163,-0.0817719563579,0.240795808858
joint,lwti,nuclear_threat,28,0.0798603679079,1,1999,20260920,0.0535271941067,2.6338897306,2.86474568846,-0.0611243589575,0.220845094773,-0.0734814306248,0.233202166441
joint,lwti,nuclear_threat,29,0.077882575029,1,1999,20260920,0.0533952375836,2.6338897306,2.86474568846,-0.0627545929053,0.218519742963,-0.075081201623,0.230846351681
joint,lwti,nuclear_threat,30,0.0874987331319,1,1999,20260920,0.0569286066885,2.6338897306,2.86474568846,-0.0624449394021,0.237442405666,-0.075587247429,0.250584713693
joint,lwti,nuclear_threat,31,0.0705807089126,1,1999,20260920,0.0728214531852,2.6338897306,2.86474568846,-0.121222968799,0.262384386624,-0.138034235127,0.279195652952
joint,lwti,nuclear_threat,32,0.0117658823526,1,1999,20260920,0.0829998489126,2.6338897306,2.86474568846,-0.206846567339,0.230378332045,-0.226007576963,0.249539341668
joint,lwti,nuclear_threat,33,0.0266981628295,1,1999,20260920,0.0665964895567,2.6338897306,2.86474568846,-0.148709647108,0.202105972767,-0.164083843495,0.217480169154
joint,lwti,nuclear_threat,34,0.0424182874593,1,1999,20260920,0.0582484027148,2.6338897306,2.86474568846,-0.111001582275,0.195838157194,-0.124448573078,0.209285147996
joint,lwti,nuclear_threat,35,0.0324879334034,1,1999,20260920,0.0622144687734,2.6338897306,2.86474568846,-0.131378116993,0.1963539838,-0.145740697775,0.210716564582
joint,lwti,nuclear_threat,36,0.0152182924125,1,1999,20260920,0.0631551461486,2.6338897306,2.86474568846,-0.151125398463,0.181561983288,-0.165705140221,0.196141725046
joint,lwti,nuclear_threat,37,0.0193689768056,1,1999,20260920,0.0579784165898,2.6338897306,2.86474568846,-0.133339779247,0.172077732858,-0.146724442144,0.185462395755
joint,lwti,nuclear_threat,38,0.0170001594236,1,1999,20260920,0.0568024507982,2.6338897306,2.86474568846,-0.132611232407,0.166611551254,-0.145724416595,0.179724735442
joint,lwti,nuclear_threat,39,0.0254700862667,1,1999,20260920,0.0553002785539,2.6338897306,2.86474568846,-0.120184749515,0.171124922049,-0.132951148291,0.183891320825
joint,lwti,nuclear_threat,40,0.0263007443209,1,1999,20260920,0.0563641327289,2.6338897306,2.86474568846,-0.122156166048,0.17475765469,-0.135168161898,0.18776965054
joint,lwti,nuclear_threat,41,0.0204197302192,1,1999,20260920,0.0580003764177,2.6338897306,2.86474568846,-0.132346865598,0.173186326037,-0.145736598052,0.186576058491
joint,lwti,nuclear_threat,42,0.0193690564072,1,1999,20260920,0.0607262565006,2.6338897306,2.86474568846,-0.140577206967,0.179315319782,-0.154596225079,0.193334337894
joint,lwti,nuclear_threat,43,0.000429447567211,1,1999,20260920,0.0627584439867,2.6338897306,2.86474568846,-0.164869373558,0.165728268692,-0.179357534258,0.180216429393
joint,lwti,nuclear_threat,44,0.0163866327068,1,1999,20260920,0.0574927143476,2.6338897306,2.86474568846,-0.135042837198,0.167816102611,-0.148315372838,0.181088638252
joint,lwti,nuclear_threat,45,0.0112098764244,1,1999,20260920,0.0566978097524,2.6338897306,2.86474568846,-0.13812590243,0.160545655279,-0.151214929609,0.173634682458
joint,lwti,nuclear_threat,46,0.0200598371024,1,1999,20260920,0.0557741232508,2.6338897306,2.86474568846,-0.126843053361,0.166962727566,-0.139718842008,0.179838516213
joint,lwti,nuclear_threat,47,0.0090138387088,1,1999,20260920,0.0532267786927,2.6338897306,2.86474568846,-0.131179627083,0.1492073045,-0.143467346062,0.161495023479
joint,lwti,nuclear_threat,48,-0.000346287268343,1,1999,20260920,0.0520559249003,2.6338897306,2.86474568846,-0.13745585328,0.136763278743,-0.149473273685,0.148780699149
joint,lwti,military_conflict,0,0.0713456273969,6,1999,20260925,0.0227875855687,2.66864424114,2.92229552652,0.0105336683997,0.132157586394,0.00475356802928,0.137937686764
joint,lwti,military_conflict,1,0.0532733750702,6,1999,20260925,0.0311392266701,2.66864424114,2.92229552652,-0.0298261428564,0.136372892997,-0.0377246477273,0.144271397868
joint,lwti,military_conflict,2,0.0176435107017,6,1999,20260925,0.0399126596738,2.66864424114,2.92229552652,-0.0888691786853,0.124156200089,-0.0989930761148,0.134280097518
joint,lwti,military_conflict,3,-0.00418722137985,6,1999,20260925,0.0378015768402,2.66864424114,2.92229552652,-0.10506618172,0.0966917389607,-0.114654600276,0.106280157516
joint,lwti,military_conflict,4,-0.00145035323139,6,1999,20260925,0.0351804768624,2.66864424114,2.92229552652,-0.0953345302107,0.0924338237479,-0.104258103387,0.101357396925
joint,lwti,military_conflict,5,0.0102142017613,6,1999,20260925,0.0363948150155,2.66864424114,2.92229552652,-0.0869106117369,0.10733901526,-0.096142203347,0.11657060687
joint,lwti,military_conflict,6,-0.0521025143005,6,1999,20260925,0.0292190715289,2.66864424114,2.92229552652,-0.130077821267,0.0258727926664,-0.137489276319,0.0332842477176
joint,lwti,military_conflict,7,-0.0416245230653,6,1999,20260925,0.0302919046764,2.66864424114,2.92229552652,-0.122462840033,0.0392137939024,-0.130146420591,0.0468973744604
joint,lwti,military_conflict,8,-0.0540172503949,6,1999,20260925,0.0360142198156,2.66864424114,2.92229552652,-0.150126390705,0.042091889915,-0.159261443853,0.0512269430635
joint,lwti,military_conflict,9,-0.037204326383,6,1999,20260925,0.0358312712294,2.66864424114,2.92229552652,-0.132825242002,0.058416589236,-0.141913890006,0.0675052372404
joint,lwti,military_conflict,10,-0.0202411014807,6,1999,20260925,0.0349897823085,2.66864424114,2.92229552652,-0.113616382537,0.0731341795756,-0.122491585795,0.0820093828336
joint,lwti,military_conflict,11,-0.000485649617212,6,1999,20260925,0.0362477305034,2.66864424114,2.92229552652,-0.0972179468794,0.096246647645,-0.106412230314,0.10544093108
joint,lwti,military_conflict,12,-0.0163787099009,6,1999,20260925,0.0356800701936,2.66864424114,2.92229552652,-0.111596123747,0.0788387039447,-0.120646419414,0.087888999612
joint,lwti,military_conflict,13,-0.0244596484747,6,1999,20260925,0.0388506293404,2.66864424114,2.92229552652,-0.128138156729,0.0792188597792,-0.137992668799,0.0890733718496
joint,lwti,military_conflict,14,0.014864094213,6,1999,20260925,0.0440820990877,2.66864424114,2.92229552652,-0.102775345654,0.132503534081,-0.113956826751,0.143685015177
joint,lwti,military_conflict,15,0.00216182795746,6,1999,20260925,0.0435809130916,2.66864424114,2.92229552652,-0.114140124788,0.118463780703,-0.125194479412,0.129518135327
joint,lwti,military_conflict,16,-0.0274935117096,6,1999,20260925,0.0431487561024,2.66864424114,2.92229552652,-0.142642191194,0.0876551677752,-0.153586928643,0.0985999052235
