model,specification,outcome,event,horizon,n,origin_start,origin_end,beta,primary_covariance,maximum_leverage,hc3_se,hc3_p,hc3_90_low,hc3_90_high,hc3_95_low,hc3_95_high,hc1_se,hc1_p,hc1_90_low,hc1_90_high,hc1_95_low,hc1_95_high
joint,mechanism_lag_augmented,lwip,diplomatic_tension,24,411,1990-04-01,2024-06-01,-0.0175392329965,HC3,0.55727985098,0.0126742891024,0.166406370319,-0.0383865833956,0.00330811740263,-0.0423803831668,0.00730191717387,0.0122160478216,0.151072505515,-0.0376328435628,0.00255437756982,-0.0414822467602,0.00640378076719
joint,mechanism_lag_augmented,lwip,nuclear_threat,24,411,1990-04-01,2024-06-01,0.0098226540071,HC3,0.55727985098,0.00530627673362,0.0641496074503,0.00109460547619,0.018550702538,-0.000577457282803,0.020222765297,0.00512715598936,0.0553893516923,0.00138923288207,0.0182560751321,-0.000226387075152,0.0198716950894
joint,mechanism_lag_augmented,lwip,military_conflict,25,410,1990-04-01,2024-05-01,-0.00175704424906,HC3,0.557285792697,0.00585686299873,0.764179063656,-0.0113907265951,0.00787663809696,-0.013236284789,0.00972219629084,0.00541506632634,0.745579760025,-0.0106640357361,0.00714994723801,-0.0123703792226,0.00885629072447
joint,mechanism_lag_augmented,lwip,diplomatic_tension,25,410,1990-04-01,2024-05-01,-0.022067730706,HC3,0.557285792697,0.0127623240208,0.083785643524,-0.0430598856599,-0.00107557575218,-0.0470814261458,0.00294596473367,0.012351766808,0.0740013220099,-0.0423845791394,-0.00175088227266,-0.0462767487951,0.00214128738305
joint,mechanism_lag_augmented,lwip,nuclear_threat,25,410,1990-04-01,2024-05-01,0.00832317320165,HC3,0.557285792697,0.00586387984435,0.155783319372,-0.00132205082833,0.0179683972316,-0.00316982010294,0.0198161665062,0.00566320784841,0.141645097933,-0.000991974767987,0.0176383211713,-0.0027765102182,0.0194228566215
joint,mechanism_lag_augmented,lwip,military_conflict,26,409,1990-04-01,2024-04-01,-0.00148700431116,HC3,0.557949348834,0.00594708603178,0.802557075946,-0.0112690903403,0.008295081718,-0.0131430787464,0.0101690701241,0.00550858452193,0.787204038509,-0.0105478195414,0.00757381091911,-0.0122836315799,0.00930962295762
joint,mechanism_lag_augmented,lwip,diplomatic_tension,26,409,1990-04-01,2024-04-01,-0.0219789117551,HC3,0.557949348834,0.0118890002367,0.0645045826193,-0.0415345769152,-0.0024232465949,-0.0452809240312,0.00132310052106,0.0115196011785,0.056396683843,-0.0409269695345,-0.00303085397559,-0.0445569151811,0.000599091671034
joint,mechanism_lag_augmented,lwip,nuclear_threat,26,409,1990-04-01,2024-04-01,0.00750266947559,HC3,0.557949348834,0.00666236624631,0.260111832991,-0.00345594780873,0.0184612867599,-0.005555328419,0.0205606673702,0.00644964395615,0.244720467069,-0.00310605077822,0.0181113897294,-0.00513840039157,0.0201437393428
joint,mechanism_lag_augmented,lwip,military_conflict,27,408,1990-04-01,2024-03-01,-0.00354068658051,HC3,0.558717394502,0.0062935853248,0.573716439236,-0.0138927132285,0.00681134006751,-0.0158758871507,0.00879451398973,0.00581297140981,0.542457508275,-0.0131021736873,0.00602080052628,-0.0149339011869,0.00785252802587
joint,mechanism_lag_augmented,lwip,diplomatic_tension,27,408,1990-04-01,2024-03-01,-0.0217904186941,HC3,0.558717394502,0.010924008277,0.046072618628,-0.0397588133294,-0.00382202405883,-0.0432010814839,-0.000379755904357,0.0105819103874,0.0394737364764,-0.0391961123749,-0.00438472501331,-0.042530581941,-0.00105025544717
joint,mechanism_lag_augmented,lwip,nuclear_threat,27,408,1990-04-01,2024-03-01,0.00616942614116,HC3,0.558717394502,0.00719626864084,0.391274115252,-0.00566738243324,0.0180062347156,-0.00793500121796,0.0202738535003,0.00697618570118,0.376504495737,-0.00530537821172,0.017644230494,-0.00750364658262,0.0198424988649
joint,mechanism_lag_augmented,lwip,military_conflict,28,407,1990-04-01,2024-02-01,-0.00117604735619,HC3,0.558746111574,0.00684717272235,0.863628857884,-0.0124386442429,0.0100865495305,-0.0145962592879,0.0122441645756,0.0063375313406,0.852783012833,-0.0116003587677,0.00924826405532,-0.0135973805347,0.0112452858223
joint,mechanism_lag_augmented,lwip,diplomatic_tension,28,407,1990-04-01,2024-02-01,-0.0200702415851,HC3,0.558746111574,0.0107494160084,0.0618875340869,-0.0377514574941,-0.00238902567597,-0.0411387098164,0.00099822664632,0.0104174707651,0.0540301881553,-0.0372054561567,-0.00293502701346,-0.0404881090946,0.00034762592449
joint,mechanism_lag_augmented,lwip,nuclear_threat,28,407,1990-04-01,2024-02-01,0.00715226137758,HC3,0.558746111574,0.00739249316878,0.333292503075,-0.00500730782331,0.0193118305785,-0.00733675898919,0.0216412817444,0.00713223748971,0.315953740597,-0.00457922532564,0.0188837480808,-0.00682666723143,0.0211311899866
joint,mechanism_lag_augmented,lwip,military_conflict,29,406,1990-04-01,2024-01-01,-0.00173687238898,HC3,0.559551309173,0.00705605148478,0.805563341821,-0.0133430442657,0.00986929948771,-0.0155664791722,0.0120927343942,0.00653883108164,0.79052857371,-0.0124922924096,0.00901854763169,-0.01455274581,0.011079001032
joint,mechanism_lag_augmented,lwip,diplomatic_tension,29,406,1990-04-01,2024-01-01,-0.0171503631573,HC3,0.559551309173,0.0106711317081,0.108016250588,-0.0347028128511,0.000402086536529,-0.0380653969795,0.00376467066495,0.0102952565322,0.0957430997476,-0.0340845532046,-0.000216173109904,-0.037328695172,0.00302796885742
joint,mechanism_lag_augmented,lwip,nuclear_threat,29,406,1990-04-01,2024-01-01,0.00353574891958,HC3,0.559551309173,0.00803400265633,0.659866092685,-0.00967900948861,0.0167505073278,-0.0122106069385,0.0192821047777,0.00765912174645,0.644340258015,-0.00906238526433,0.0161338831035,-0.0114758538567,0.0185473516958
joint,mechanism_lag_augmented,lwip,military_conflict,30,405,1990-04-01,2023-12-01,-0.00369743760396,HC3,0.5596081889,0.00722332827241,0.608738840394,-0.0155787553115,0.00818388010357,-0.0178549008664,0.0104600256585,0.00670953432236,0.581584205826,-0.0147336394693,0.00733876426132,-0.0168478832288,0.0094530080209
joint,mechanism_lag_augmented,lwip,diplomatic_tension,30,405,1990-04-01,2023-12-01,-0.0157940439371,HC3,0.5596081889,0.0107315886712,0.141092722014,-0.0334459364858,0.00185784861159,-0.0368275712295,0.00523948335525,0.0103427182445,0.126743865806,-0.0328063015541,0.00121821367985,-0.0360653991986,0.0044773113243
joint,mechanism_lag_augmented,lwip,nuclear_threat,30,405,1990-04-01,2023-12-01,0.00340563133725,HC3,0.5596081889,0.00789556136542,0.666224862332,-0.00958141141148,0.016392674086,-0.0120693845767,0.0188806472512,0.00752202493087,0.650725463394,-0.00896699865231,0.0157782613268,-0.0113372666181,0.0181485292926
joint,mechanism_lag_augmented,lwip,military_conflict,31,404,1990-04-01,2023-11-01,-0.0052933518741,HC3,0.559920226904,0.00760591600243,0.486458938166,-0.017803970397,0.00721726664879,-0.0202006733083,0.0096139695601,0.00706374023002,0.453634495578,-0.0169121706113,0.0063254668631,-0.0191380283211,0.0085513245729
joint,mechanism_lag_augmented,lwip,diplomatic_tension,31,404,1990-04-01,2023-11-01,-0.0160969640686,HC3,0.559920226904,0.0109848171283,0.142816458109,-0.0341653803635,0.00197145222632,-0.0376268100169,0.00543288187967,0.0105694091781,0.127764531103,-0.0334820950899,0.00128816695272,-0.0368126253955,0.00461869725833
joint,mechanism_lag_augmented,lwip,nuclear_threat,31,404,1990-04-01,2023-11-01,0.00619657079726,HC3,0.559920226904,0.00901120149642,0.491671949207,-0.00862553666732,0.0210186782618,-0.0114650595932,0.0238582011877,0.00851661389942,0.466866926906,-0.00781201246454,0.0202051540591,-0.0104956857158,0.0228888273103
joint,mechanism_lag_augmented,lwip,military_conflict,32,403,1990-04-01,2023-10-01,-0.00345761259533,HC3,0.560035617218,0.00782849141861,0.658727763672,-0.0163343350988,0.00941910990813,-0.0188011738291,0.0118859486384,0.00721970108742,0.632000139102,-0.0153329641145,0.00841773892382,-0.0176079667058,0.0106927415152
joint,mechanism_lag_augmented,lwip,diplomatic_tension,32,403,1990-04-01,2023-10-01,-0.0142837622202,HC3,0.560035617218,0.0118724865128,0.228938482643,-0.0338122647218,0.0052447402814,-0.0375534081923,0.00898588375193,0.0112847405365,0.205599367722,-0.0328455086209,0.00427798418053,-0.0364014472466,0.00783392280629
joint,mechanism_lag_augmented,lwip,nuclear_threat,32,403,1990-04-01,2023-10-01,0.00220922860482,HC3,0.560035617218,0.0110658493402,0.841759142125,-0.0159924738177,0.0204109310273,-0.0194794375603,0.0238978947699,0.0102408673653,0.829200781314,-0.0146354992241,0.0190539564337,-0.0178625026015,0.0222809598112
joint,mechanism_lag_augmented,lwip,military_conflict,33,402,1990-04-01,2023-09-01,-0.00430936882757,HC3,0.560126493322,0.00851600291577,0.612834281181,-0.0183169471107,0.00969820945558,-0.0210004278347,0.0123816901796,0.007801186216,0.58067489592,-0.0171411782695,0.00852244061434,-0.0195994128476,0.0109806751925
joint,mechanism_lag_augmented,lwip,diplomatic_tension,33,402,1990-04-01,2023-09-01,-0.0129720724102,HC3,0.560126493322,0.0119043343656,0.275848305075,-0.0325529599678,0.00660881514751,-0.0363041390266,0.0103599942063,0.0113403595664,0.252671142107,-0.0316253039739,0.00568115915362,-0.0351987687321,0.00925462391179
joint,mechanism_lag_augmented,lwip,nuclear_threat,33,402,1990-04-01,2023-09-01,-0.00129165446482,HC3,0.560126493322,0.0103408122834,0.900596056904,-0.0183007770549,0.0157174681252,-0.0215592741113,0.0189759651816,0.009604049704,0.893014638925,-0.0170889104539,0.0145056015242,-0.0201152459904,0.0175319370607
joint,mechanism_lag_augmented,lwip,military_conflict,34,401,1990-04-01,2023-08-01,-0.00493107086275,HC3,0.560632238341,0.00851954134787,0.562727273344,-0.0189444693488,0.00908232762325,-0.0216290650694,0.0117669233439,0.00780918707698,0.52774970685,-0.0177760405499,0.00791389882435,-0.0202367962822,0.0103746545567
joint,mechanism_lag_augmented,lwip,diplomatic_tension,34,401,1990-04-01,2023-08-01,-0.0114244571983,HC3,0.560632238341,0.0117257714252,0.32990599187,-0.0307116348559,0.00786272045928,-0.0344065468827,0.0115576324861,0.0112282069176,0.308925936951,-0.0298932140708,0.00704429967417,-0.0334313383677,0.010582423971
joint,mechanism_lag_augmented,lwip,nuclear_threat,34,401,1990-04-01,2023-08-01,-0.000291057364823,HC3,0.560632238341,0.00862947626293,0.973093830097,-0.0144852826946,0.0139031679649,-0.0172045200456,0.016622405316,0.00810339103118,0.971347766252,-0.0136199494931,0.0130378347634,-0.0161734119386,0.0155912972089
joint,mechanism_lag_augmented,lwip,military_conflict,35,400,1990-04-01,2023-07-01,-0.00399784875151,HC3,0.560796435321,0.00861948090052,0.642779944957,-0.0181756331732,0.0101799356701,-0.0208917208819,0.0128960233789,0.00788614025548,0.612192575478,-0.0169693951534,0.00897369765036,-0.0194543996293,0.0114587021263
joint,mechanism_lag_augmented,lwip,diplomatic_tension,35,400,1990-04-01,2023-07-01,-0.0150593291035,HC3,0.560796435321,0.0127469844414,0.237442559565,-0.0360262526946,0.00590759448762,-0.0400429595201,0.00992430131313,0.0122124681181,0.217534343948,-0.0351470515816,0.00502839337455,-0.0389953267773,0.00887666857028
joint,mechanism_lag_augmented,lwip,nuclear_threat,35,400,1990-04-01,2023-07-01,0.00324089915192,HC3,0.560796435321,0.00812859542169,0.690111715184,-0.0101294505095,0.0166112488133,-0.0126908551195,0.0191726534233,0.00769272197021,0.67354026462,-0.00941250248191,0.0158943007858,-0.0118365588528,0.0183183571566
joint,mechanism_lag_augmented,lwip,military_conflict,36,399,1990-04-01,2023-06-01,-0.00464570699682,HC3,0.561151755219,0.00897988308775,0.60491461704,-0.0194163002633,0.0101248862697,-0.0222459544342,0.0129545404405,0.00820558462681,0.571282268251,-0.0181426926315,0.00885127863784,-0.0207283573375,0.0114369433438
joint,mechanism_lag_augmented,lwip,diplomatic_tension,36,399,1990-04-01,2023-06-01,-0.0177213015418,HC3,0.561151755219,0.0127949138374,0.166044201675,-0.0387670619737,0.00332445889007,-0.0427988718483,0.00735626876468,0.0122471208287,0.147903379445,-0.0378660226566,0.00242341957295,-0.0417252172804,0.00628261419671
joint,mechanism_lag_augmented,lwip,nuclear_threat,36,399,1990-04-01,2023-06-01,0.00132101397887,HC3,0.561151755219,0.00807867470074,0.870110090392,-0.0119672234036,0.0146092513613,-0.0145128974774,0.0171549254351,0.0076839154141,0.86350090989,-0.0113179021592,0.0139599301169,-0.013739183493,0.0163812114508
joint,mechanism_lag_augmented,lwip,military_conflict,37,398,1990-04-01,2023-05-01,-0.00465206255118,HC3,0.562225137844,0.00857812538821,0.587600200642,-0.0187618232084,0.00945769810606,-0.0214648793669,0.0121607542646,0.00784115554768,0.552988508567,-0.0175496156933,0.00824549059091,-0.0200204450218,0.0107163199194
joint,mechanism_lag_augmented,lwip,diplomatic_tension,37,398,1990-04-01,2023-05-01,-0.0130313708976,HC3,0.562225137844,0.0131559569975,0.321915103027,-0.034670994481,0.00860825268572,-0.0388165727949,0.0127538309996,0.012598605118,0.300972433022,-0.0337542322205,0.00769149042529,-0.0377241831844,0.0116614413891
joint,mechanism_lag_augmented,lwip,nuclear_threat,37,398,1990-04-01,2023-05-01,0.0007661483551,HC3,0.562225137844,0.00738403777079,0.917361895895,-0.0113795129537,0.0129118096639,-0.0137062997361,0.0152385964463,0.00704725021443,0.9134278071,-0.0108255467201,0.0123578434303,-0.0130462082552,0.0145785049654
joint,mechanism_lag_augmented,lwip,military_conflict,38,397,1990-04-01,2023-04-01,-0.00336392221179,HC3,0.562227586623,0.00845485816072,0.690727079005,-0.0172709263228,0.0105430818992,-0.0199351397012,0.0132072952776,0.00770521049332,0.662417719314,-0.0160378656381,0.00931002121457,-0.018465857272,0.0117380128484
joint,mechanism_lag_augmented,lwip,diplomatic_tension,38,397,1990-04-01,2023-04-01,-0.0111148224032,HC3,0.562227586623,0.0128478235496,0.386976632223,-0.0322476115673,0.0100179667609,-0.0362960938402,0.0140664490338,0.012303377736,0.366315754841,-0.031352077896,0.00912243308963,-0.035228999654,0.0129993548476
joint,mechanism_lag_augmented,lwip,nuclear_threat,38,397,1990-04-01,2023-04-01,0.000997736397972,HC3,0.562227586623,0.00677906810999,0.882990743496,-0.0101528383701,0.012148311166,-0.0122889929464,0.0142844657423,0.00645799551131,0.87721843007,-0.00962472094164,0.0116201937376,-0.0116597022165,0.0136551750125
joint,mechanism_lag_augmented,lwip,military_conflict,39,396,1990-04-01,2023-03-01,-0.00327621472104,HC3,0.562375879492,0.00843320198513,0.697653445771,-0.0171475975931,0.010595168151,-0.0198049868862,0.0132525574442,0.00767010021079,0.66927658918,-0.0158924068718,0.00933997742977,-0.018309334892,0.0117569054499
joint,mechanism_lag_augmented,lwip,diplomatic_tension,39,396,1990-04-01,2023-03-01,-0.014457847564,HC3,0.562375879492,0.0125768221636,0.250323965511,-0.0351448791154,0.00622918398737,-0.0391079660447,0.0101922709167,0.0120370043993,0.229705917742,-0.0342569579078,0.00534126277976,-0.0380499426684,0.00913424754031
joint,mechanism_lag_augmented,lwip,nuclear_threat,39,396,1990-04-01,2023-03-01,0.00346221955592,HC3,0.562375879492,0.00643164951894,0.59036323078,-0.00711690248258,0.0140413415944,-0.00914358186238,0.0160680209742,0.00612190203719,0.571702184823,-0.0066074132138,0.0135318523256,-0.00853648795386,0.0154609270657
joint,mechanism_lag_augmented,lwip,military_conflict,40,395,1990-04-01,2023-02-01,-0.00216632042486,HC3,0.562394743256,0.00871180539123,0.803619983352,-0.0164959651199,0.0121633242702,-0.019241145232,0.0149085043823,0.00785683624278,0.782759854423,-0.0150896660152,0.0107570251654,-0.0175654364931,0.0132327956434
joint,mechanism_lag_augmented,lwip,diplomatic_tension,40,395,1990-04-01,2023-02-01,-0.0173616577583,HC3,0.562394743256,0.0135953598375,0.201592295254,-0.0397240346968,0.0050007191801,-0.0440080733967,0.00928475788005,0.0130097977717,0.18203796668,-0.038760870809,0.00403755529235,-0.042860392837,0.00813707732034
joint,mechanism_lag_augmented,lwip,nuclear_threat,40,395,1990-04-01,2023-02-01,0.0013596989525,HC3,0.562394743256,0.00655257840281,0.835614752799,-0.00941833339925,0.0121377313042,-0.0114831187229,0.0142025166279,0.00622785767246,0.827175656111,-0.00888421532818,0.0116036132332,-0.0108466777864,0.0135660756914
joint,mechanism_lag_augmented,lwip,military_conflict,41,394,1990-04-01,2023-01-01,-0.00135637087216,HC3,0.562688379424,0.0089315017619,0.879294442182,-0.0160473839393,0.013334642195,-0.0188617926533,0.016149050909,0.00805692889692,0.866309220613,-0.0146088395904,0.011896097846,-0.0171476613361,0.0144349195918
joint,mechanism_lag_augmented,lwip,diplomatic_tension,41,394,1990-04-01,2023-01-01,-0.0159810551603,HC3,0.562688379424,0.0140555090626,0.255540029862,-0.0391003102206,0.0071381999,-0.0435293467074,0.0115672363868,0.0134366035511,0.234295213248,-0.0380823012453,0.00612019092466,-0.042316314195,0.0103542038744
joint,mechanism_lag_augmented,lwip,nuclear_threat,41,394,1990-04-01,2023-01-01,0.00286543250936,HC3,0.562688379424,0.00680946975989,0.673900312906,-0.00833514852282,0.0140660135415,-0.0104808829738,0.0162117479926,0.00644395244257,0.65655823261,-0.0077339260377,0.0134647910564,-0.00976448219617,0.0154953472149
joint,mechanism_lag_augmented,lwip,military_conflict,42,393,1990-04-01,2022-12-01,-0.000639593641864,HC3,0.562706774892,0.00908497022917,0.943874262939,-0.0155830398741,0.0143038525903,-0.0184458080917,0.0171666208079,0.00815004878377,0.93744840422,-0.0140452309437,0.0127660436599,-0.0166133957303,0.0153342084466
joint,mechanism_lag_augmented,lwip,diplomatic_tension,42,393,1990-04-01,2022-12-01,-0.0130271773406,HC3,0.562706774892,0.0130976171613,0.319920174473,-0.0345708404327,0.00851648575154,-0.0386980352599,0.0126436805788,0.0124764105755,0.296418471167,-0.0335490465271,0.00749469184591,-0.0374804927249,0.0114261380438
joint,mechanism_lag_augmented,lwip,nuclear_threat,42,393,1990-04-01,2022-12-01,0.00388589699426,HC3,0.562706774892,0.00714716705543,0.58664964016,-0.0078701466593,0.0156419406478,-0.0101222930259,0.0178940870144,0.00675630811912,0.565189216341,-0.00722724092028,0.0149990349088,-0.00935622358767,0.0171280175762
joint,mechanism_lag_augmented,lwip,military_conflict,43,392,1990-04-01,2022-11-01,0.00060256644205,HC3,0.562743172623,0.00911049740042,0.947266527351,-0.0143828682504,0.0155880011345,-0.017253680344,0.0184588132281,0.00818145710244,0.941288678075,-0.0128547329466,0.0140598658307,-0.0154327948198,0.0166379277039
joint,mechanism_lag_augmented,lwip,diplomatic_tension,43,392,1990-04-01,2022-11-01,-0.00775080242475,HC3,0.562743172623,0.0121687318312,0.524161230174,-0.0277665851128,0.0122649802633,-0.0316010785515,0.016099473702,0.011557211305,0.502445801232,-0.0267607233572,0.0112591185077,-0.0304025203442,0.0149009154947
joint,mechanism_lag_augmented,lwip,nuclear_threat,43,392,1990-04-01,2022-11-01,0.000999281061439,HC3,0.562743172623,0.00741305403527,0.892769858917,-0.0111941077553,0.0131926698781,-0.0135300378631,0.015528599986,0.00706146000933,0.887465510723,-0.0106157870465,0.0126143491694,-0.0128409262351,0.014839488358
joint,mechanism_lag_augmented,lwip,military_conflict,44,391,1990-04-01,2022-10-01,0.000649921869959,HC3,0.562867660391,0.00901110858338,0.942502813897,-0.0141720327663,0.0154718765062,-0.0170115264142,0.0183113701542,0.0080941230517,0.936002216263,-0.0126637257886,0.0139635695285,-0.0152142677978,0.0165141115377
joint,mechanism_lag_augmented,lwip,diplomatic_tension,44,391,1990-04-01,2022-10-01,-0.00342700590949,HC3,0.562867660391,0.0118719836559,0.772839054505,-0.022954681285,0.0161006694661,-0.0266956663001,0.0198416544812,0.011298035793,0.761640226238,-0.0220106210611,0.0151566092421,-0.0255707491598,0.0187167373409
joint,mechanism_lag_augmented,lwip,nuclear_threat,44,391,1990-04-01,2022-10-01,0.00188090374761,HC3,0.562867660391,0.007144523854,0.792346261512,-0.00987079222648,0.0136325997217,-0.0121221056929,0.0158839131881,0.00680308014765,0.782180756758,-0.00930916730769,0.0130709748029,-0.0114528883257,0.0152146958209
joint,mechanism_lag_augmented,lwip,military_conflict,45,390,1990-04-01,2022-09-01,0.00266005925374,HC3,0.563799415939,0.00919002772496,0.772236560198,-0.0124561911815,0.0177763096889,-0.0153520641041,0.0206721826116,0.00823277355386,0.746614900032,-0.0108816481862,0.0162017666937,-0.0134758804047,0.0187959989122
joint,mechanism_lag_augmented,lwip,diplomatic_tension,45,390,1990-04-01,2022-09-01,-0.00225190820701,HC3,0.563799415939,0.0117050409958,0.847438373084,-0.0215049873425,0.0170011709285,-0.0251933669963,0.0206895505822,0.0110933116745,0.839137432218,-0.0204987821498,0.0159949657357,-0.0239943995584,0.0194905831443
joint,mechanism_lag_augmented,lwip,nuclear_threat,45,390,1990-04-01,2022-09-01,0.00214682535384,HC3,0.563799415939,0.00686032078419,0.75433105711,-0.00913739817009,0.0134310488778,-0.0112991563056,0.0155928070132,0.00649656199878,0.741055728985,-0.00853906821257,0.0128327189202,-0.0105862021871,0.0148798528948
joint,mechanism_lag_augmented,lwip,military_conflict,46,389,1990-04-01,2022-08-01,0.00258941400782,HC3,0.564044806449,0.00893082255405,0.771861170343,-0.0121004818619,0.0172793098775,-0.0149146765504,0.0200935045661,0.00803560029282,0.747268793739,-0.0106279722786,0.0158068002942,-0.0131600731603,0.0183389011759
joint,mechanism_lag_augmented,lwip,diplomatic_tension,46,389,1990-04-01,2022-08-01,-0.00241379175756,HC3,0.564044806449,0.0113016548589,0.830875679734,-0.0210033597428,0.0161757762277,-0.0245646282467,0.0197370447316,0.0106840733289,0.821260299945,-0.0199875285232,0.0151599450081,-0.0233541906903,0.0185266071752
joint,mechanism_lag_augmented,lwip,nuclear_threat,46,389,1990-04-01,2022-08-01,0.00217343040973,HC3,0.564044806449,0.00650833740806,0.738420635988,-0.00853183198133,0.0128786928008,-0.0105826765093,0.0149295373288,0.00616096012784,0.72425740724,-0.00796044720204,0.0123073080215,-0.00990182955101,0.0142486903705
joint,mechanism_lag_augmented,lwip,military_conflict,47,388,1990-04-01,2022-07-01,0.00636704658067,HC3,0.565319410217,0.00973582921428,0.513124095956,-0.00964696741382,0.0223810605752,-0.012714828039,0.0254489212003,0.0086824462783,0.463360816131,-0.00791430667099,0.0206483998323,-0.0106502354225,0.0233843285838
joint,mechanism_lag_augmented,lwip,diplomatic_tension,47,388,1990-04-01,2022-07-01,0.00461619328666,HC3,0.565319410217,0.0117189555409,0.693648778075,-0.0146597732388,0.0238921598122,-0.0183525375099,0.0275849240832,0.0109821766682,0.674240741146,-0.0134478798378,0.0226802664112,-0.0169084774549,0.0261408640282
joint,mechanism_lag_augmented,lwip,nuclear_threat,47,388,1990-04-01,2022-07-01,0.00414923365011,HC3,0.565319410217,0.00651348159006,0.524110255465,-0.00656449016737,0.0148629574676,-0.00861695568036,0.0169154229806,0.00616029502825,0.500600864013,-0.0059835499702,0.0142820172704,-0.0079247227394,0.0162231900396
joint,mechanism_lag_augmented,lwip,military_conflict,48,387,1990-04-01,2022-06-01,0.00608456274265,HC3,0.565364942162,0.0100182101827,0.543618478253,-0.010393926612,0.0225630520973,-0.0135507684051,0.0257198938903,0.00889128972258,0.493767769573,-0.00854030740582,0.0207094328911,-0.0113420448897,0.023511170375
joint,mechanism_lag_augmented,lwip,diplomatic_tension,48,387,1990-04-01,2022-06-01,0.00485237844187,HC3,0.565364942162,0.0119879806647,0.685646367369,-0.0148660950343,0.024570851918,-0.0186436319083,0.0283483887921,0.0112119622558,0.66517036527,-0.0135896583398,0.0232944152236,-0.0171226637755,0.0268274206593
joint,mechanism_lag_augmented,lwip,nuclear_threat,48,387,1990-04-01,2022-06-01,0.00250749557995,HC3,0.565364942162,0.00648571732575,0.699038970975,-0.00816056008669,0.0131755512466,-0.0102042767924,0.0152192679523,0.006129604923,0.682481336346,-0.00757480730942,0.0125897984693,-0.00950630930859,0.0145213004685
joint,mechanism_lag_augmented,production_growth,military_conflict,0,430,1990-05-01,2026-02-01,-0.00282861432821,HC3,0.412560528892,0.00372926676037,0.448157250699,-0.00896271228487,0.00330548362846,-0.0101378428673,0.00448061421086,0.00335882619222,0.399707521076,-0.00835339177278,0.00269616311637,-0.00941179269529,0.00375456403888
joint,mechanism_lag_augmented,production_growth,diplomatic_tension,0,430,1990-05-01,2026-02-01,0.00277023311424,HC3,0.412560528892,0.00352898916455,0.432457452983,-0.00303443751254,0.00857490374102,-0.00414645855011,0.00968692477858,0.00334132914087,0.407058471162,-0.00272576424196,0.00826623047043,-0.00377865166235,0.00931911789083
joint,mechanism_lag_augmented,production_growth,nuclear_threat,0,430,1990-05-01,2026-02-01,-0.000892104245699,HC3,0.412560528892,0.00139589682738,0.522764132224,-0.00318815020507,0.00140394171367,-0.0036280117535,0.00184380326211,0.00129648201016,0.491392251316,-0.00302462738239,0.00124041889099,-0.00343316229222,0.00164895380082
joint,mechanism_lag_augmented,production_growth,military_conflict,1,429,1990-05-01,2026-01-01,0.00315883083089,HC3,0.412926481924,0.00300018575493,0.292396718722,-0.00177603558963,0.00809369725142,-0.0027214251957,0.00903908685749,0.00275690492317,0.251882543385,-0.00137587423114,0.00769353589292,-0.00224460352731,0.0085622651891
joint,mechanism_lag_augmented,production_growth,diplomatic_tension,1,429,1990-05-01,2026-01-01,0.00388219716128,HC3,0.412926481924,0.00486744983574,0.425112290661,-0.00412404535505,0.0118884396776,-0.00565782921333,0.0134222235359,0.00451323649182,0.389689657168,-0.00354141625158,0.0113058105741,-0.00496358381639,0.0127279781389
joint,mechanism_lag_augmented,production_growth,nuclear_threat,1,429,1990-05-01,2026-01-01,0.00174986115901,HC3,0.412926481924,0.00182817960583,0.338486291251,-0.00125722669636,0.00475694901439,-0.00183330502569,0.00533302734372,0.0017501584712,0.31739272551,-0.00112889335008,0.0046286156681,-0.00168038641177,0.0051801087298
joint,mechanism_lag_augmented,production_growth,military_conflict,2,428,1990-05-01,2025-12-01,0.00348519676636,HC3,0.413273449433,0.0022718404598,0.125008700285,-0.000251648253802,0.00722204178651,-0.000967528713474,0.00793792224619,0.00212024933044,0.100224254043,-2.30303485792e-06,0.00697269656757,-0.000670415559549,0.00764080909226
joint,mechanism_lag_augmented,production_growth,diplomatic_tension,2,428,1990-05-01,2025-12-01,0.00471697522776,HC3,0.413273449433,0.00493559635835,0.339221182029,-0.00340135834344,0.012835308799,-0.00495661587684,0.0143905663324,0.00474798995656,0.320482025571,-0.00309277327303,0.0125267237285,-0.00458891408607,0.0140228645416
joint,mechanism_lag_augmented,production_growth,nuclear_threat,2,428,1990-05-01,2025-12-01,0.00153228410415,HC3,0.413273449433,0.00204050691761,0.45269294267,-0.00182405110011,0.0048886193084,-0.00246703596458,0.00553160417287,0.0019461834535,0.431090069828,-0.00166890280806,0.00473347101636,-0.00228216537203,0.00534673358032
joint,mechanism_lag_augmented,production_growth,military_conflict,3,427,1990-05-01,2025-11-01,-0.00287258811141,HC3,0.413369706734,0.00380186414002,0.449904899289,-0.00912609813129,0.00338092190848,-0.0103241049,0.00457892867714,0.00332784764245,0.388029161215,-0.00834641037604,0.00260123415322,-0.00939504963665,0.00364987341384
joint,mechanism_lag_augmented,production_growth,diplomatic_tension,3,427,1990-05-01,2025-11-01,-0.00437860847116,HC3,0.413369706734,0.00511429499199,0.391914294472,-0.012790875138,0.0040336581957,-0.0144024424618,0.00564522551944,0.00464233055705,0.345582767582,-0.0120145627254,0.0032573457831,-0.0134774091673,0.00472019222497
