model,outcome,horizon,n,events,minimum_canonical_correlation,ar_joint_zero_statistic_hc3,ar_joint_zero_p_value_hc3,maximum_canonical_correlation,canonical_correlation_ratio,first_stage_rank,ar_joint_zero_statistic,ar_df
joint,lwti,26,411,"military_conflict,diplomatic_tension,nuclear_threat",0.571991800982,12.9226885288,0.00480681407207,0.896850631138,1.56794315862,3,17.0935019043,3
joint,lwti,27,410,"military_conflict,diplomatic_tension,nuclear_threat",0.571950421762,9.65234565453,0.0217646867959,0.896636803656,1.56768273882,3,13.8103685115,3
joint,lwti,28,409,"military_conflict,diplomatic_tension,nuclear_threat",0.574443554875,8.86401831533,0.0311545512726,0.89642385482,1.56050815996,3,15.2647638719,3
joint,lwti,29,408,"military_conflict,diplomatic_tension,nuclear_threat",0.573112965847,7.49400986916,0.057712563971,0.896448816205,1.5641747258,3,11.4713162307,3
joint,lwti,30,407,"military_conflict,diplomatic_tension,nuclear_threat",0.573557049712,6.95659665009,0.0732941272208,0.896636087067,1.56329015137,3,12.2930619063,3
joint,lwti,31,406,"military_conflict,diplomatic_tension,nuclear_threat",0.571962532567,2.91492399019,0.404929074314,0.896341483812,1.56713321726,3,6.41813818927,3
joint,lwti,32,405,"military_conflict,diplomatic_tension,nuclear_threat",0.571376258415,1.79020695377,0.617068327787,0.896379790279,1.56880825389,3,3.30377897789,3
joint,lwti,33,404,"military_conflict,diplomatic_tension,nuclear_threat",0.570666564648,1.93609322805,0.58577615854,0.896113915716,1.57029335733,3,2.48545199363,3
joint,lwti,34,403,"military_conflict,diplomatic_tension,nuclear_threat",0.58986577202,2.80970312676,0.42190509952,0.896434318036,1.51972594539,3,3.52353482259,3
joint,lwti,35,402,"military_conflict,diplomatic_tension,nuclear_threat",0.576818234428,4.404337943,0.220983496027,0.895962604052,1.55328412067,3,5.43184857521,3
joint,lwti,36,401,"military_conflict,diplomatic_tension,nuclear_threat",0.575445940906,2.89202998044,0.408573336068,0.895467476766,1.55612788815,3,3.02218989168,3
joint,lwti,37,400,"military_conflict,diplomatic_tension,nuclear_threat",0.575053343929,0.93896344252,0.816016287907,0.89440549726,1.55534352891,3,1.22537129716,3
joint,lwti,38,399,"military_conflict,diplomatic_tension,nuclear_threat",0.57467902918,2.11737004467,0.548406686042,0.894110738313,1.55584368476,3,3.20086634914,3
joint,lwti,39,398,"military_conflict,diplomatic_tension,nuclear_threat",0.574114686722,2.80367476036,0.42289534328,0.894079347506,1.55731836893,3,2.88824444694,3
joint,lwti,40,397,"military_conflict,diplomatic_tension,nuclear_threat",0.574251657739,3.20883372972,0.360534165203,0.892817125619,1.55474888681,3,2.9425940742,3
joint,lwti,41,396,"military_conflict,diplomatic_tension,nuclear_threat",0.574252042015,2.57715393413,0.461508841758,0.892803914283,1.55472484025,3,2.35470767473,3
joint,lwti,42,395,"military_conflict,diplomatic_tension,nuclear_threat",0.576865805195,2.16188781955,0.539494241246,0.89200080775,1.54628823501,3,2.38788025632,3
joint,lwti,43,394,"military_conflict,diplomatic_tension,nuclear_threat",0.572145135418,1.97372846643,0.577877326232,0.891455833038,1.55809387838,3,3.03653584896,3
joint,lwti,44,393,"military_conflict,diplomatic_tension,nuclear_threat",0.572138173291,1.53741647061,0.673661938982,0.890828136823,1.55701573223,3,1.5764538325,3
joint,lwti,45,392,"military_conflict,diplomatic_tension,nuclear_threat",0.571564281916,2.29352250859,0.513762958059,0.890828832064,1.55858030365,3,2.49277453219,3
joint,lwti,46,391,"military_conflict,diplomatic_tension,nuclear_threat",0.571820111057,2.27005665068,0.51828151559,0.89082905692,1.55788339671,3,2.57684423103,3
joint,lwti,47,390,"military_conflict,diplomatic_tension,nuclear_threat",0.570838642183,3.67723263254,0.298492593868,0.890894529139,1.56067663137,3,3.85846685847,3
joint,lwti,48,389,"military_conflict,diplomatic_tension,nuclear_threat",0.571056386387,4.37002568283,0.224180847679,0.890623817742,1.55960749056,3,4.12841942558,3
single,lbrent,0,432,gpr_ai,0.8578848889,4.30681300236,0.037960013414,0.8578848889,1,1,4.93702814548,1
single,lbrent,1,432,gpr_ai,0.8578848889,0.32264656487,0.570021480557,0.8578848889,1,1,0.41771114962,1
single,lbrent,2,432,gpr_ai,0.8578848889,0.121845538014,0.727041411035,0.8578848889,1,1,0.180556882882,1
single,lbrent,3,432,gpr_ai,0.8578848889,0.288620542699,0.591105877949,0.8578848889,1,1,0.394335395128,1
single,lbrent,4,432,gpr_ai,0.8578848889,0.254545322562,0.613892605329,0.8578848889,1,1,0.307276236522,1
single,lbrent,5,432,gpr_ai,0.8578848889,0.30384655156,0.581480966984,0.8578848889,1,1,0.354463918126,1
single,lbrent,6,431,gpr_ai,0.855756309209,3.33716451256,0.0677312343906,0.855756309209,1,1,3.93343203356,1
single,lbrent,7,430,gpr_ai,0.856028158552,2.81136750071,0.093598557974,0.856028158552,1,1,3.20026839727,1
single,lbrent,8,429,gpr_ai,0.855144408444,3.21800437156,0.0728323725192,0.855144408444,1,1,3.56904264919,1
single,lbrent,9,428,gpr_ai,0.854570171293,2.55104741697,0.11022116224,0.854570171293,1,1,3.02087544169,1
single,lbrent,10,427,gpr_ai,0.854092573698,1.47652164386,0.224319537389,0.854092573698,1,1,1.67446770184,1
single,lbrent,11,426,gpr_ai,0.854011153761,1.12668678991,0.288483157525,0.854011153761,1,1,1.09543949774,1
single,lbrent,12,425,gpr_ai,0.853839212343,2.75089767308,0.0971998433389,0.853839212343,1,1,2.55344382346,1
single,lbrent,13,424,gpr_ai,0.854558790677,1.33264354894,0.248335471681,0.854558790677,1,1,1.33704203168,1
single,lbrent,14,423,gpr_ai,0.854814868466,0.523706480175,0.469264871325,0.854814868466,1,1,0.519481547011,1
single,lbrent,15,422,gpr_ai,0.853611219652,0.569977026626,0.450268045533,0.853611219652,1,1,0.462537360152,1
single,lbrent,16,421,gpr_ai,0.853563331728,0.820193356641,0.365123638967,0.853563331728,1,1,0.645757531621,1
single,lbrent,17,420,gpr_ai,0.853632318132,0.425535409259,0.514187826256,0.853632318132,1,1,0.316780242928,1
single,lbrent,18,419,gpr_ai,0.853405036998,0.474099372302,0.49110728604,0.853405036998,1,1,0.370443988833,1
single,lbrent,19,418,gpr_ai,0.853127485717,0.487891701829,0.484869278255,0.853127485717,1,1,0.381891026374,1
single,lbrent,20,417,gpr_ai,0.853257037676,0.153847815452,0.694885037474,0.853257037676,1,1,0.133049147597,1
single,lbrent,21,416,gpr_ai,0.852717573145,0.633039761003,0.42624249708,0.852717573145,1,1,0.626869514928,1
single,lbrent,22,415,gpr_ai,0.852694404657,0.882828773396,0.347428070057,0.852694404657,1,1,0.882698131228,1
single,lbrent,23,414,gpr_ai,0.852485377278,0.917835953183,0.338043822556,0.852485377278,1,1,0.992412423078,1
single,lbrent,24,413,gpr_ai,0.852473490338,1.21825185789,0.269703998615,0.852473490338,1,1,1.42633486876,1
single,lbrent,25,412,gpr_ai,0.851909576092,0.241448061402,0.62316219928,0.851909576092,1,1,0.27494791541,1
single,lbrent,26,411,gpr_ai,0.851744447609,0.437248762141,0.508453358565,0.851744447609,1,1,0.487911993111,1
single,lbrent,27,410,gpr_ai,0.85155400468,0.552269230634,0.457391967335,0.85155400468,1,1,0.617167974485,1
single,lbrent,28,409,gpr_ai,0.851585759808,0.848347321333,0.35702029332,0.851585759808,1,1,0.917241603306,1
single,lbrent,29,408,gpr_ai,0.850994546994,0.441488716976,0.506404788959,0.850994546994,1,1,0.487280149704,1
single,lbrent,30,407,gpr_ai,0.851083309658,0.497204037587,0.480731226718,0.851083309658,1,1,0.547699126584,1
single,lbrent,31,406,gpr_ai,0.850598000426,0.445331556308,0.504560302021,0.850598000426,1,1,0.483420730126,1
single,lbrent,32,405,gpr_ai,0.850595645258,0.849081934402,0.356812183846,0.850595645258,1,1,1.01863783391,1
single,lbrent,33,404,gpr_ai,0.850951858711,0.637658201126,0.424560070761,0.850951858711,1,1,0.700384098974,1
single,lbrent,34,403,gpr_ai,0.857328329983,0.239349982146,0.624675986528,0.857328329983,1,1,0.301370867265,1
single,lbrent,35,402,gpr_ai,0.850545689572,0.242109527831,0.622686637119,0.850545689572,1,1,0.330542152625,1
single,lbrent,36,401,gpr_ai,0.850482409192,0.201201126485,0.653753073168,0.850482409192,1,1,0.29504019889,1
single,lbrent,37,400,gpr_ai,0.850463355896,0.0714785680828,0.789196027691,0.850463355896,1,1,0.0990379648817,1
single,lbrent,38,399,gpr_ai,0.850451327774,0.335879996325,0.562217075431,0.850451327774,1,1,0.455464303683,1
single,lbrent,39,398,gpr_ai,0.850242636314,0.18513833482,0.666994123664,0.850242636314,1,1,0.239454989491,1
single,lbrent,40,397,gpr_ai,0.850226773283,0.215940468964,0.642150640133,0.850226773283,1,1,0.282274274018,1
single,lbrent,41,396,gpr_ai,0.850164796739,0.141003485184,0.707285443277,0.850164796739,1,1,0.191100378416,1
single,lbrent,42,395,gpr_ai,0.850217244016,0.0422079881463,0.837223818428,0.850217244016,1,1,0.0621544806107,1
single,lbrent,43,394,gpr_ai,0.848955842226,0.110079596992,0.740053533968,0.848955842226,1,1,0.195621304973,1
single,lbrent,44,393,gpr_ai,0.848911591784,0.0572812320842,0.810845844232,0.848911591784,1,1,0.114478507905,1
single,lbrent,45,392,gpr_ai,0.848667943056,0.0537980924903,0.816581386366,0.848667943056,1,1,0.0908394880089,1
single,lbrent,46,391,gpr_ai,0.848671533071,0.0376182525255,0.846211701895,0.848671533071,1,1,0.0654395051863,1
single,lbrent,47,390,gpr_ai,0.848335690988,0.153876265555,0.694858244715,0.848335690988,1,1,0.204200593066,1
single,lbrent,48,389,gpr_ai,0.848455895242,0.042439599962,0.836784086091,0.848455895242,1,1,0.0564935972085,1
single,lbrent,0,432,military_conflict,0.60756684627,5.05539656042,0.0245493634844,0.60756684627,1,1,7.13373979524,1
single,lbrent,1,432,military_conflict,0.60756684627,1.03610898799,0.308728148249,0.60756684627,1,1,1.68134088707,1
single,lbrent,2,432,military_conflict,0.60756684627,0.0206357039679,0.88577580726,0.60756684627,1,1,0.04345236133,1
single,lbrent,3,432,military_conflict,0.60756684627,0.0235025853194,0.878157340456,0.60756684627,1,1,0.0481100084868,1
single,lbrent,4,432,military_conflict,0.60756684627,0.037145302546,0.847169513688,0.60756684627,1,1,0.0805187859401,1
single,lbrent,5,432,military_conflict,0.60756684627,0.00255143683898,0.959714586599,0.60756684627,1,1,0.00452034388932,1
single,lbrent,6,431,military_conflict,0.594043086022,1.16762580392,0.27988961141,0.594043086022,1,1,2.12883996667,1
single,lbrent,7,430,military_conflict,0.594060419503,1.31133999836,0.252152184633,0.594060419503,1,1,2.22829730861,1
single,lbrent,8,429,military_conflict,0.59399315212,1.03381003453,0.309265477026,0.59399315212,1,1,1.68869087154,1
single,lbrent,9,428,military_conflict,0.592484675149,0.361090808266,0.547901051798,0.592484675149,1,1,0.669855595932,1
single,lbrent,10,427,military_conflict,0.591426312114,0.0464059828636,0.829439504697,0.591426312114,1,1,0.0931952249199,1
single,lbrent,11,426,military_conflict,0.591268074291,0.0218775655524,0.882413269385,0.591268074291,1,1,0.0346723748875,1
single,lbrent,12,425,military_conflict,0.5910975019,0.00645403169214,0.935969240847,0.5910975019,1,1,0.00960799619877,1
single,lbrent,13,424,military_conflict,0.592093772085,0.012307753827,0.911663674962,0.592093772085,1,1,0.0193973907402,1
single,lbrent,14,423,military_conflict,0.593587659006,0.114965365913,0.734560440224,0.593587659006,1,1,0.15208925799,1
single,lbrent,15,422,military_conflict,0.589309394431,0.0639788722201,0.800314229496,0.589309394431,1,1,0.0752994781861,1
single,lbrent,16,421,military_conflict,0.588412338416,0.0600790814701,0.806370992676,0.588412338416,1,1,0.0733743380899,1
single,lbrent,17,420,military_conflict,0.588406064338,0.0199306533818,0.887730932235,0.588406064338,1,1,0.0202843031965,1
single,lbrent,18,419,military_conflict,0.587769593911,0.000246464031725,0.987474386796,0.587769593911,1,1,0.000288739381051,1
single,lbrent,19,418,military_conflict,0.587764112839,0.029526723373,0.863568492883,0.587764112839,1,1,0.0316403883524,1
single,lbrent,20,417,military_conflict,0.587608729271,0.358096538018,0.549565274619,0.587608729271,1,1,0.380297342237,1
single,lbrent,21,416,military_conflict,0.588057855137,0.105034408421,0.745869803734,0.588057855137,1,1,0.124150514492,1
single,lbrent,22,415,military_conflict,0.58928946998,0.0215541006552,0.883279505921,0.58928946998,1,1,0.0257788844909,1
single,lbrent,23,414,military_conflict,0.587358421759,0.00745287311143,0.931204071553,0.587358421759,1,1,0.0114554879473,1
single,lbrent,24,413,military_conflict,0.587516046063,0.00454481672762,0.946251124369,0.587516046063,1,1,0.00757746158581,1
single,lbrent,25,412,military_conflict,0.585864351228,0.16219055954,0.687147677807,0.585864351228,1,1,0.264262253668,1
single,lbrent,26,411,military_conflict,0.585832032417,0.0298570495485,0.862814984026,0.585832032417,1,1,0.0541010708957,1
single,lbrent,27,410,military_conflict,0.585881480192,0.000226436086406,0.987994051065,0.585881480192,1,1,0.000431403016192,1
single,lbrent,28,409,military_conflict,0.587732187798,0.0463921814904,0.829464479509,0.587732187798,1,1,0.0933421087346,1
single,lbrent,29,408,military_conflict,0.584866698434,0.00475013063548,0.945052350262,0.584866698434,1,1,0.0111411544134,1
single,lbrent,30,407,military_conflict,0.585181500632,0.000562656797533,0.981075643465,0.585181500632,1,1,0.00133098516823,1
single,lbrent,31,406,military_conflict,0.584589838835,0.01351574519,0.907448675546,0.584589838835,1,1,0.0296663481379,1
single,lbrent,32,405,military_conflict,0.58400638002,0.0476421835773,0.827218050219,0.58400638002,1,1,0.128074101004,1
single,lbrent,33,404,military_conflict,0.583797620984,0.0344308737073,0.8527932896,0.583797620984,1,1,0.0846475819009,1
single,lbrent,34,403,military_conflict,0.605489306382,0.00122603870527,0.972067911107,0.605489306382,1,1,0.00403307863623,1
single,lbrent,35,402,military_conflict,0.589680934923,0.00135103555435,0.970679209951,0.589680934923,1,1,0.00460492984237,1
single,lbrent,36,401,military_conflict,0.58932218051,0.000156118550298,0.990030898534,0.58932218051,1,1,0.000606536464061,1
single,lbrent,37,400,military_conflict,0.589333625147,0.00386965088861,0.950398371887,0.589333625147,1,1,0.0144274009528,1
single,lbrent,38,399,military_conflict,0.589036276095,0.0336628069112,0.854425907444,0.589036276095,1,1,0.124649433277,1
single,lbrent,39,398,military_conflict,0.58901565464,0.001086237135,0.973707991401,0.58901565464,1,1,0.00387211745589,1
single,lbrent,40,397,military_conflict,0.588076192062,0.00726174478578,0.932089772705,0.588076192062,1,1,0.0244117968262,1
single,lbrent,41,396,military_conflict,0.588197537932,0.0399377739431,0.841602295594,0.588197537932,1,1,0.11487730431,1
single,lbrent,42,395,military_conflict,0.588790039925,0.112455063765,0.73736620726,0.588790039925,1,1,0.349926063359,1
single,lbrent,43,394,military_conflict,0.587202597282,0.021734629005,0.882795239899,0.587202597282,1,1,0.095283270313,1
single,lbrent,44,393,military_conflict,0.587186303293,0.0475780424701,0.827332564205,0.587186303293,1,1,0.22238198172,1
single,lbrent,45,392,military_conflict,0.58614680666,0.318603356452,0.572448187865,0.58614680666,1,1,1.04699023704,1
single,lbrent,46,391,military_conflict,0.586307226175,0.457690122377,0.498705480689,0.586307226175,1,1,1.65746318965,1
single,lbrent,47,390,military_conflict,0.585691380775,0.267233781421,0.605193440215,0.585691380775,1,1,0.586149573655,1
single,lbrent,48,389,military_conflict,0.585980542804,0.311946616755,0.576488112951,0.585980542804,1,1,0.662647889828,1
single,lbrent,0,432,diplomatic_tension,0.873131582511,0.262630791649,0.608318499301,0.873131582511,1,1,0.221521789966,1
single,lbrent,1,432,diplomatic_tension,0.873131582511,0.246538015805,0.619523385681,0.873131582511,1,1,0.229866780929,1
single,lbrent,2,432,diplomatic_tension,0.873131582511,0.214308463139,0.643411230804,0.873131582511,1,1,0.285150744443,1
single,lbrent,3,432,diplomatic_tension,0.873131582511,0.0915835117469,0.762173618664,0.873131582511,1,1,0.122834539556,1
single,lbrent,4,432,diplomatic_tension,0.873131582511,0.0908902101376,0.763048473723,0.873131582511,1,1,0.114186727459,1
single,lbrent,5,432,diplomatic_tension,0.873131582511,0.00275687446933,0.95812555686,0.873131582511,1,1,0.00346453456697,1
single,lbrent,6,431,diplomatic_tension,0.871634922468,0.0687549228323,0.793158311193,0.871634922468,1,1,0.0932059202726,1
single,lbrent,7,430,diplomatic_tension,0.877324059657,0.0277202331457,0.867768249222,0.877324059657,1,1,0.0506713938283,1
single,lbrent,8,429,diplomatic_tension,0.876495698513,1.19245939402,0.274834028158,0.876495698513,1,1,2.47360118291,1
single,lbrent,9,428,diplomatic_tension,0.876498682606,2.53296282879,0.111490696456,0.876498682606,1,1,4.83588935147,1
single,lbrent,10,427,diplomatic_tension,0.876484552118,3.88518630279,0.0487138575196,0.876484552118,1,1,6.20303143292,1
single,lbrent,11,426,diplomatic_tension,0.876506919459,4.34738213043,0.0370658803027,0.876506919459,1,1,5.71958127568,1
single,lbrent,12,425,diplomatic_tension,0.876529001552,4.95735905917,0.0259798554235,0.876529001552,1,1,6.03942938851,1
single,lbrent,13,424,diplomatic_tension,0.876268038836,4.03723688673,0.044506636184,0.876268038836,1,1,6.24337715824,1
single,lbrent,14,423,diplomatic_tension,0.87718652916,2.81924063968,0.0931404578565,0.87718652916,1,1,3.84803159914,1
single,lbrent,15,422,diplomatic_tension,0.87776108139,4.17055801863,0.0411322505148,0.87776108139,1,1,4.55414282553,1
single,lbrent,16,421,diplomatic_tension,0.881113220266,4.17281103837,0.0410775930374,0.881113220266,1,1,6.47081331187,1
single,lbrent,17,420,diplomatic_tension,0.881104697237,3.35263638216,0.0670974706603,0.881104697237,1,1,7.15971587337,1
single,lbrent,18,419,diplomatic_tension,0.897861354481,4.05030617331,0.0441633343627,0.897861354481,1,1,8.76538613622,1
single,lbrent,19,418,diplomatic_tension,0.896735951705,3.68575234662,0.0548792077311,0.896735951705,1,1,9.07730295069,1
single,lbrent,20,417,diplomatic_tension,0.8961691599,1.55731198831,0.212059231271,0.8961691599,1,1,3.87474045589,1
single,lbrent,21,416,diplomatic_tension,0.89621415605,3.35118501268,0.0671566518497,0.89621415605,1,1,7.58202169441,1
single,lbrent,22,415,diplomatic_tension,0.895669142907,6.40489993525,0.0113805840349,0.895669142907,1,1,11.4247522769,1
single,lbrent,23,414,diplomatic_tension,0.895432687538,7.48101160589,0.0062353030052,0.895432687538,1,1,14.1314719347,1
single,lbrent,24,413,diplomatic_tension,0.895371033129,8.43504145594,0.00368058490557,0.895371033129,1,1,15.3014993485,1
single,lbrent,25,412,diplomatic_tension,0.895065792986,8.42198714574,0.00370710413136,0.895065792986,1,1,14.5868395928,1
single,lbrent,26,411,diplomatic_tension,0.89516423368,7.4189091064,0.00645419349979,0.89516423368,1,1,11.0344669522,1
single,lbrent,27,410,diplomatic_tension,0.894909855102,6.78739962351,0.00918035389707,0.894909855102,1,1,10.7237449971,1
single,lbrent,28,409,diplomatic_tension,0.894694191251,5.82745706958,0.0157779146052,0.894694191251,1,1,10.0922376576,1
single,lbrent,29,408,diplomatic_tension,0.894814042667,4.77414172093,0.0288902439099,0.894814042667,1,1,7.17755126982,1
single,lbrent,30,407,diplomatic_tension,0.895024204346,4.29448690918,0.0382361317903,0.895024204346,1,1,6.49680621876,1
single,lbrent,31,406,diplomatic_tension,0.894676578392,2.4345583285,0.11868732014,0.894676578392,1,1,3.86222248734,1
single,lbrent,32,405,diplomatic_tension,0.894698200687,2.13809559274,0.143680158556,0.894698200687,1,1,3.65457696911,1
single,lbrent,33,404,diplomatic_tension,0.894404466871,2.17413175033,0.140348705507,0.894404466871,1,1,2.79761411758,1
single,lbrent,34,403,diplomatic_tension,0.894440089451,2.9654881151,0.0850587830711,0.894440089451,1,1,3.64257930648,1
single,lbrent,35,402,diplomatic_tension,0.893963016438,4.87764786618,0.027206669439,0.893963016438,1,1,5.6750239109,1
single,lbrent,36,401,diplomatic_tension,0.893352711912,3.32676107998,0.0681609795946,0.893352711912,1,1,3.58756202791,1
single,lbrent,37,400,diplomatic_tension,0.892216438575,1.24936219892,0.263674328794,0.892216438575,1,1,1.58121799098,1
single,lbrent,38,399,diplomatic_tension,0.891896809524,1.93379175968,0.164344203651,0.891896809524,1,1,2.65026600904,1
single,lbrent,39,398,diplomatic_tension,0.891868277344,2.91158946092,0.0879451619368,0.891868277344,1,1,2.95066267058,1
single,lbrent,40,397,diplomatic_tension,0.890618624832,3.81462148564,0.0508070835246,0.890618624832,1,1,3.31095241548,1
single,lbrent,41,396,diplomatic_tension,0.890602224397,2.69901121482,0.100410502247,0.890602224397,1,1,2.39555749381,1
single,lbrent,42,395,diplomatic_tension,0.889944515759,2.45924721432,0.116834763871,0.889944515759,1,1,2.5912857714,1
single,lbrent,43,394,diplomatic_tension,0.8891714456,2.54036076118,0.110969429028,0.8891714456,1,1,3.4328764038,1
single,lbrent,44,393,diplomatic_tension,0.888516778661,1.94002157887,0.163666191123,0.888516778661,1,1,1.9802266609,1
single,lbrent,45,392,diplomatic_tension,0.888516960073,2.83099044356,0.092461320167,0.888516960073,1,1,2.71152490281,1
single,lbrent,46,391,diplomatic_tension,0.888522834956,2.5013415146,0.113749366832,0.888522834956,1,1,2.55998517279,1
single,lbrent,47,390,diplomatic_tension,0.888559883711,4.65529598153,0.0309578948186,0.888559883711,1,1,4.72643605323,1
single,lbrent,48,389,diplomatic_tension,0.887991825457,5.58250455014,0.0181407617164,0.887991825457,1,1,4.64668950601,1
single,lbrent,0,432,terrorism,0.524005512126,0.181097112811,0.670432089584,0.524005512126,1,1,0.599481327764,1
single,lbrent,1,432,terrorism,0.524005512126,0.0271030180348,0.86923526191,0.524005512126,1,1,0.194289403804,1
single,lbrent,2,432,terrorism,0.524005512126,0.338961463246,0.560429299259,0.524005512126,1,1,2.22152664803,1
single,lbrent,3,432,terrorism,0.524005512126,0.452229707923,0.501277999143,0.524005512126,1,1,2.66196458255,1
single,lbrent,4,432,terrorism,0.524005512126,0.279309784375,0.597153965681,0.524005512126,1,1,1.84105362075,1
single,lbrent,5,432,terrorism,0.524005512126,0.134940062893,0.713364012421,0.524005512126,1,1,0.614467078568,1
single,lbrent,6,431,terrorism,0.523631371009,0.0382162166865,0.845009612591,0.523631371009,1,1,0.0754657164798,1
single,lbrent,7,430,terrorism,0.523283285371,0.067072864589,0.795647358673,0.523283285371,1,1,0.109341235993,1
single,lbrent,8,429,terrorism,0.521868670074,0.152925992211,0.695754711661,0.521868670074,1,1,0.342960610068,1
single,lbrent,9,428,terrorism,0.519546810803,0.256867790982,0.612280236801,0.519546810803,1,1,0.65911511854,1
single,lbrent,10,427,terrorism,0.519951201514,1.28212756833,0.257503824468,0.519951201514,1,1,2.36615064041,1
single,lbrent,11,426,terrorism,0.520726715868,0.765501483127,0.381612312306,0.520726715868,1,1,1.02263162894,1
single,lbrent,12,425,terrorism,0.520539735512,0.0193196808758,0.889453898718,0.520539735512,1,1,0.0300603968709,1
single,lbrent,13,424,terrorism,0.519893652477,0.603630533544,0.437196156216,0.519893652477,1,1,1.06038587823,1
single,lbrent,14,423,terrorism,0.519865013593,0.636569015649,0.424955943929,0.519865013593,1,1,1.05296096016,1
single,lbrent,15,422,terrorism,0.519321980142,3.15600657542,0.0756480240466,0.519321980142,1,1,2.9566486948,1
single,lbrent,16,421,terrorism,0.518060417774,3.05521109899,0.0804785364179,0.518060417774,1,1,2.5405163846,1
single,lbrent,17,420,terrorism,0.520709789208,3.64689360504,0.0561738911953,0.520709789208,1,1,3.16397106956,1
single,lbrent,18,419,terrorism,0.520025063724,3.05748180886,0.0803661294408,0.520025063724,1,1,4.33307420512,1
single,lbrent,19,418,terrorism,0.519910590821,1.00219418554,0.316780161038,0.519910590821,1,1,2.13758381754,1
single,lbrent,20,417,terrorism,0.519170577224,1.7459272197,0.186389557869,0.519170577224,1,1,2.66035656218,1
single,lbrent,21,416,terrorism,0.519574788468,1.91891042276,0.165976824435,0.519574788468,1,1,3.09404538036,1
single,lbrent,22,415,terrorism,0.51894356655,3.01955226578,0.082266175613,0.51894356655,1,1,3.18107405885,1
single,lbrent,23,414,terrorism,0.518887259603,4.58243914165,0.0323012043046,0.518887259603,1,1,6.0641865944,1
single,lbrent,24,413,terrorism,0.518822338687,3.09181897931,0.07868680215,0.518822338687,1,1,4.59245031171,1
single,lbrent,25,412,terrorism,0.519250339958,4.78252660963,0.0287499084179,0.519250339958,1,1,6.74003101812,1
single,lbrent,26,411,terrorism,0.520566999557,3.77387495702,0.0520588989934,0.520566999557,1,1,5.37264425621,1
single,lbrent,27,410,terrorism,0.520830718759,4.13804218516,0.041929637486,0.520830718759,1,1,4.47535905309,1
single,lbrent,28,409,terrorism,0.520788347943,4.46725945535,0.0345503660688,0.520788347943,1,1,5.07265952114,1
single,lbrent,29,408,terrorism,0.522113706766,2.74973373783,0.0972706255553,0.522113706766,1,1,3.95146099439,1
single,lbrent,30,407,terrorism,0.526441052968,5.2515592345,0.0219271139997,0.526441052968,1,1,6.48018185446,1
single,lbrent,31,406,terrorism,0.527759133688,4.04355370084,0.0443403577804,0.527759133688,1,1,4.50798377105,1
single,lbrent,32,405,terrorism,0.527844116218,7.86435957961,0.00504186806947,0.527844116218,1,1,8.94247696404,1
single,lbrent,33,404,terrorism,0.5271663698,5.33875244635,0.0208563939113,0.5271663698,1,1,6.88241170673,1
single,lbrent,34,403,terrorism,0.531644884718,3.99339677615,0.0456788894976,0.531644884718,1,1,7.7343640593,1
single,lbrent,35,402,terrorism,0.542774222678,5.16674266056,0.0230233478318,0.542774222678,1,1,10.7368469807,1
single,lbrent,36,401,terrorism,0.548081315138,2.39985866629,0.121346213085,0.548081315138,1,1,6.013494806,1
single,lbrent,37,400,terrorism,0.549468677304,4.93462734626,0.0263237380717,0.549468677304,1,1,13.3637700208,1
single,lbrent,38,399,terrorism,0.549305706024,7.09685618876,0.00772192778982,0.549305706024,1,1,10.7458661766,1
single,lbrent,39,398,terrorism,0.549177631975,3.89157580681,0.0485288702241,0.549177631975,1,1,6.86573066,1
single,lbrent,40,397,terrorism,0.549215754029,5.01350621607,0.0251503195507,0.549215754029,1,1,10.9977296039,1
single,lbrent,41,396,terrorism,0.549090443968,2.35059906452,0.125234872382,0.549090443968,1,1,7.23542678363,1
single,lbrent,42,395,terrorism,0.548695635403,2.75620501604,0.096877799628,0.548695635403,1,1,12.3888928372,1
single,lbrent,43,394,terrorism,0.548465567417,4.18428507406,0.0408004178414,0.548465567417,1,1,14.0248532255,1
single,lbrent,44,393,terrorism,0.54846647148,2.63333510348,0.104641702319,0.54846647148,1,1,8.31156758002,1
single,lbrent,45,392,terrorism,0.548772862032,1.88334682104,0.169954246778,0.548772862032,1,1,7.70567936512,1
single,lbrent,46,391,terrorism,0.548948627959,1.2025849166,0.272805648201,0.548948627959,1,1,5.2832557932,1
single,lbrent,47,390,terrorism,0.548390749489,1.818389057,0.177505151416,0.548390749489,1,1,8.78764192186,1
single,lbrent,48,389,terrorism,0.55129677572,2.33861507561,0.126201708868,0.55129677572,1,1,10.6784629111,1
single,lbrent,0,432,civil_war,0.701307456337,1.89386497864,0.168766633732,0.701307456337,1,1,1.70321603855,1
single,lbrent,1,432,civil_war,0.701307456337,2.14009938166,0.143492595338,0.701307456337,1,1,2.60024984196,1
single,lbrent,2,432,civil_war,0.701307456337,2.8242168901,0.0928521713743,0.701307456337,1,1,3.89488192337,1
single,lbrent,3,432,civil_war,0.701307456337,2.88766551408,0.0892601777672,0.701307456337,1,1,3.8893722535,1
single,lbrent,4,432,civil_war,0.701307456337,2.18814349941,0.139076857752,0.701307456337,1,1,3.23276006203,1
single,lbrent,5,432,civil_war,0.701307456337,0.343931382257,0.557568696277,0.701307456337,1,1,0.47568142336,1
